date,tda_fb_t_01,tda_fb_t_02,tda_fb_t_03,tda_fb_t_04,tda_fb_t_05,tda_fb_t_06,tda_fb_t_07,tda_fb_t_08,tda_fb_t_09,tda_fb_t_10,tda_fb_t_11,tda_fb_t_12,tda_fb_t_13,tda_fb_t_14,tda_fb_t_15,tda_fb_t_16,tda_fb_t_17,tda_fb_t_18,tda_fb_t_19,tda_fb_t_20,tda_fb_t_21,tda_fb_t_22,tda_fb_t_23,tda_fb_t_24
2008-07-07 23:00:00,111.067194,110.803689,110.408432,110.0,110.0,110.0,109.986859,109.986859,109.724047,110.0,110.0,110.394737,110.935441,111.345646,111.21372,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638
2008-07-08 00:00:00,110.803689,110.408432,110.0,110.0,110.0,109.986859,109.986859,109.724047,110.0,110.0,110.394737,110.935441,111.345646,111.21372,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738
2008-07-08 01:00:00,110.408432,110.0,110.0,110.0,109.986859,109.986859,109.724047,110.0,110.0,110.394737,110.935441,111.345646,111.21372,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839
2008-07-08 02:00:00,110.0,110.0,110.0,109.986859,109.986859,109.724047,110.0,110.0,110.394737,110.935441,111.345646,111.21372,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638
2008-07-08 03:00:00,110.0,110.0,109.986859,109.986859,109.724047,110.0,110.0,110.394737,110.935441,111.345646,111.21372,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538
2008-07-08 04:00:00,110.0,109.986859,109.986859,109.724047,110.0,110.0,110.394737,110.935441,111.345646,111.21372,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437
2008-07-08 05:00:00,109.986859,109.986859,109.724047,110.0,110.0,110.394737,110.935441,111.345646,111.21372,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236
2008-07-08 06:00:00,109.986859,109.724047,110.0,110.0,110.394737,110.935441,111.345646,111.21372,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277
2008-07-08 07:00:00,109.724047,110.0,110.0,110.394737,110.935441,111.345646,111.21372,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351
2008-07-08 08:00:00,110.0,110.0,110.394737,110.935441,111.345646,111.21372,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351
2008-07-08 09:00:00,110.0,110.394737,110.935441,111.345646,111.21372,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337
2008-07-08 10:00:00,110.394737,110.935441,111.345646,111.21372,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862
2008-07-08 11:00:00,110.935441,111.345646,111.21372,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862
2008-07-08 12:00:00,111.345646,111.21372,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682
2008-07-08 13:00:00,111.21372,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095
2008-07-08 14:00:00,111.360634,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095
2008-07-08 15:00:00,111.904762,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004
2008-07-08 16:00:00,111.640212,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202
2008-07-08 17:00:00,112.037037,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834
2008-07-08 18:00:00,112.301587,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202
2008-07-08 19:00:00,112.433862,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608
2008-07-08 20:00:00,112.566138,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817
2008-07-08 21:00:00,112.813738,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477
2008-07-08 22:00:00,112.681638,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851
2008-07-08 23:00:00,112.813738,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729
2008-07-09 00:00:00,112.945839,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103
2008-07-09 01:00:00,112.681638,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934
2008-07-09 02:00:00,112.549538,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483
2008-07-09 03:00:00,112.417437,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132
2008-07-09 04:00:00,112.153236,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331
2008-07-09 05:00:00,112.005277,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312
2008-07-09 06:00:00,111.873351,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212
2008-07-09 07:00:00,111.873351,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386
2008-07-09 08:00:00,112.285337,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836
2008-07-09 09:00:00,112.433862,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286
2008-07-09 10:00:00,112.433862,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286
2008-07-09 11:00:00,112.847682,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286
2008-07-09 12:00:00,112.732095,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011
2008-07-09 13:00:00,112.732095,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746
2008-07-09 14:00:00,112.749004,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746
2008-07-09 15:00:00,112.616202,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185
2008-07-09 16:00:00,112.4834,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185
2008-07-09 17:00:00,112.616202,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185
2008-07-09 18:00:00,113.014608,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753
2008-07-09 19:00:00,113.545817,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429
2008-07-09 20:00:00,113.660477,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681
2008-07-09 21:00:00,113.527851,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166
2008-07-09 22:00:00,113.925729,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526
2008-07-09 23:00:00,113.793103,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105
2008-07-10 00:00:00,113.509934,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684
2008-07-10 01:00:00,113.377483,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423
2008-07-10 02:00:00,112.980132,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885
2008-07-10 03:00:00,112.450331,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118
2008-07-10 04:00:00,112.169312,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325
2008-07-10 05:00:00,111.640212,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524
2008-07-10 06:00:00,111.243386,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743
2008-07-10 07:00:00,110.978836,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634
2008-07-10 08:00:00,110.714286,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414
2008-07-10 09:00:00,110.714286,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304
2008-07-10 10:00:00,110.714286,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558
2008-07-10 11:00:00,110.582011,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743
2008-07-10 12:00:00,110.31746,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155
2008-07-10 13:00:00,110.31746,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856
2008-07-10 14:00:00,110.185185,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732
2008-07-10 15:00:00,110.185185,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544
2008-07-10 16:00:00,110.185185,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842
2008-07-10 17:00:00,109.90753,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158
2008-07-10 18:00:00,109.775429,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316
2008-07-10 19:00:00,109.498681,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053
2008-07-10 20:00:00,109.486166,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211
2008-07-10 21:00:00,109.210526,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417
2008-07-10 22:00:00,109.342105,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604
2008-07-10 23:00:00,109.473684,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198
2008-07-11 00:00:00,109.198423,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198
2008-07-11 01:00:00,108.923885,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386
2008-07-11 02:00:00,109.055118,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498
2008-07-11 03:00:00,109.04325,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958
2008-07-11 04:00:00,108.900524,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724
2008-07-11 05:00:00,108.638743,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491
2008-07-11 06:00:00,108.769634,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482
2008-07-11 07:00:00,109.031414,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544
2008-07-11 08:00:00,109.162304,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979
2008-07-11 09:00:00,109.698558,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024
2008-07-11 10:00:00,110.091743,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024
2008-07-11 11:00:00,110.761155,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356
2008-07-11 12:00:00,111.154856,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263
2008-07-11 13:00:00,111.563732,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421
2008-07-11 14:00:00,111.826544,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717
2008-07-11 15:00:00,112.236842,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717,112.516469
2008-07-11 16:00:00,112.763158,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717,112.516469,112.796834
2008-07-11 17:00:00,113.026316,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717,112.516469,112.796834,112.664908
2008-07-11 18:00:00,113.421053,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717,112.516469,112.796834,112.664908,112.813738
2008-07-11 19:00:00,113.684211,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717,112.516469,112.796834,112.664908,112.813738,112.945839
2008-07-11 20:00:00,113.403417,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717,112.516469,112.796834,112.664908,112.813738,112.945839,113.077939
2008-07-11 21:00:00,113.140604,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717,112.516469,112.796834,112.664908,112.813738,112.945839,113.077939,113.192612
2008-07-11 22:00:00,113.009198,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717,112.516469,112.796834,112.664908,112.813738,112.945839,113.077939,113.192612,113.456464
2008-07-11 23:00:00,113.009198,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717,112.516469,112.796834,112.664908,112.813738,112.945839,113.077939,113.192612,113.456464,113.456464
2008-07-12 00:00:00,112.746386,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717,112.516469,112.796834,112.664908,112.813738,112.945839,113.077939,113.192612,113.456464,113.456464,113.720317
2008-07-12 01:00:00,112.61498,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717,112.516469,112.796834,112.664908,112.813738,112.945839,113.077939,113.192612,113.456464,113.456464,113.720317,113.720317
2008-07-12 02:00:00,112.335958,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717,112.516469,112.796834,112.664908,112.813738,112.945839,113.077939,113.192612,113.456464,113.456464,113.720317,113.720317,113.456464
2008-07-12 03:00:00,112.204724,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717,112.516469,112.796834,112.664908,112.813738,112.945839,113.077939,113.192612,113.456464,113.456464,113.720317,113.720317,113.456464,113.570487
2008-07-12 04:00:00,112.073491,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717,112.516469,112.796834,112.664908,112.813738,112.945839,113.077939,113.192612,113.456464,113.456464,113.720317,113.720317,113.456464,113.570487,113.570487
2008-07-12 05:00:00,111.664482,111.795544,111.67979,111.811024,111.811024,112.089356,112.105263,112.368421,112.384717,112.516469,112.796834,112.664908,112.813738,112.945839,113.077939,113.192612,113.456464,113.456464,113.720317,113.720317,113.456464,113.570487,113.570487,113.438735
